Date,Open,High,Low,Close,Volume
2006-06-23,49.398,49.398,48.761,48.921,109935
2006-06-26,48.617,48.953,48.502,48.921,65491
2006-06-27,49.0,49.114,48.709,48.869,48626
2006-06-28,48.921,49.174,48.815,49.014,32158
2006-06-29,49.534,50.102,49.205,50.102,78040
2006-06-30,50.33,50.82,50.062,50.484,106931
2006-07-03,50.804,51.416,50.654,51.416,1169786
2006-07-05,51.378,51.409,50.536,51.34,102221
2006-07-06,51.318,51.454,51.088,51.454,38955
2006-07-07,51.493,51.632,50.942,51.249,67579
2006-07-10,51.454,51.691,51.171,51.647,147712
2006-07-11,51.736,51.847,51.331,51.729,139997
2006-07-12,51.891,51.891,51.599,51.865,145093
2006-07-13,51.683,51.84,51.071,51.171,83138
2006-07-14,50.942,51.133,50.47,50.47,85356
2006-07-17,50.589,50.612,50.33,50.47,55034
2006-07-18,50.744,51.277,50.42,51.234,71371
2006-07-19,51.277,52.058,51.277,52.02,116339
2006-07-20,52.326,52.326,51.591,51.591,63660
2006-07-21,51.461,51.461,50.661,50.752,94378
2006-07-24,50.95,51.586,50.835,51.586,78297
2006-07-25,51.632,51.945,51.461,51.853,138036
2006-07-26,51.882,52.12,51.754,52.037,73070
2006-07-27,52.311,52.48,51.859,51.865,68755
2006-07-28,51.967,52.649,51.967,52.625,48234
2006-07-31,52.557,52.595,52.098,52.45,65879
2006-08-01,52.243,52.288,51.632,52.174,1136846
2006-08-02,52.189,52.281,51.99,52.074,82089
2006-08-03,51.907,52.588,51.907,52.573,47973
2006-08-04,52.985,53.427,52.985,53.398,29541
2006-08-07,53.427,53.427,52.756,52.878,42482
2006-08-08,52.917,52.917,51.975,52.09,79607
2006-08-09,52.427,52.427,51.768,51.768,68105
2006-08-10,51.853,51.983,51.277,51.806,119606
2006-08-11,51.891,51.891,51.286,51.485,49672
2006-08-14,51.822,52.419,51.708,51.983,62353
2006-08-15,52.441,52.662,52.427,52.579,68235
2006-08-16,52.756,52.756,52.609,52.679,56207
2006-08-17,52.687,52.838,52.503,52.602,88495
2006-08-18,52.831,52.871,52.525,52.838,29671
2006-08-21,52.8,53.169,52.725,53.138,64963
2006-08-22,53.186,53.55,52.962,53.514,64443
2006-08-23,53.697,53.697,52.953,53.1,63267
2006-08-24,53.138,53.365,53.061,53.307,28757
2006-08-25,53.359,53.451,53.177,53.268,59346
2006-08-28,53.374,53.903,53.244,53.903,50980
2006-08-29,53.963,53.963,53.52,53.909,52551
2006-08-30,53.988,54.315,53.871,54.232,86012
2006-08-31,54.484,54.553,52.786,54.275,168103
2006-09-01,54.515,54.515,53.963,53.963,40783
2006-09-05,54.17,54.515,53.988,54.515,82221
2006-09-06,54.446,54.461,54.184,54.184,51896
2006-09-07,54.291,54.291,53.748,53.812,91372
2006-09-08,53.817,54.384,53.498,54.323,60392
2006-09-11,54.087,54.553,53.903,54.5,52551
2006-09-12,54.691,55.218,54.408,55.195,78297
2006-09-13,55.318,55.653,55.073,55.511,65491
2006-09-14,55.355,55.355,54.968,55.209,103138
2006-09-15,55.263,55.723,55.263,55.653,98690
2006-09-18,55.623,55.623,55.173,55.255,73853
2006-09-19,55.203,55.695,55.203,55.669,45622
2006-09-20,55.892,56.039,55.393,55.546,113466
2006-09-21,55.47,55.638,54.691,54.927,149931
2006-09-22,54.895,55.249,54.561,55.073,121826
2006-09-25,54.784,54.796,54.232,54.647,294374
2006-09-26,54.676,54.684,54.401,54.515,59998
2006-09-27,54.515,55.06,54.347,54.987,57909
2006-09-28,55.165,55.165,54.638,54.874,98823
2006-09-29,54.975,55.111,54.736,54.736,76074
2006-10-02,54.92,55.151,54.291,54.711,79346
2006-10-03,54.599,55.448,54.599,55.249,97775
2006-10-04,55.318,55.913,55.318,55.892,71243
2006-10-05,55.953,56.36,55.953,56.26,107188
2006-10-06,56.344,56.344,55.73,55.908,90325
2006-10-09,55.976,56.313,55.418,56.228,243266
2006-10-10,56.16,56.579,55.662,56.235,81568
2006-10-11,56.007,56.396,55.686,56.022,115555
2006-10-12,56.181,56.528,56.044,56.528,112679
2006-10-13,56.594,57.176,56.528,57.176,148761
2006-10-16,57.237,57.321,57.079,57.301,82747
2006-10-17,57.301,57.345,57.024,57.108,59870
2006-10-18,57.49,57.506,57.184,57.399,73853
2006-10-19,57.451,57.568,57.146,57.261,89279
2006-10-20,57.161,57.321,56.894,57.184,57519
2006-10-23,57.321,57.528,56.976,57.528,64183
2006-10-24,57.62,57.62,57.108,57.229,88495
2006-10-25,57.353,57.698,57.21,57.521,39871
2006-10-26,57.866,58.103,57.62,58.087,101175
2006-10-27,58.018,58.071,57.582,57.706,75423
2006-10-30,57.568,58.141,57.521,58.026,58432
2006-10-31,58.475,58.475,57.751,58.126,138822
2006-11-01,58.264,58.308,57.606,57.682,104702
2006-11-02,57.561,57.561,56.32,56.579,144838
2006-11-03,56.803,56.803,55.516,55.96,133723
2006-11-06,56.273,56.62,56.145,56.473,585090
2006-11-07,56.497,56.497,55.861,55.861,97517
2006-11-08,55.839,56.19,55.348,56.053,123923
2006-11-09,56.129,56.313,55.785,56.137,112679
2006-11-10,56.174,56.405,55.968,56.36,65230
2006-11-13,56.428,56.603,56.221,56.497,70981
2006-11-14,56.763,57.292,56.612,57.217,94767
2006-11-15,57.301,57.451,57.108,57.285,116339
2006-11-16,57.642,57.706,57.392,57.674,133723
2006-11-17,57.682,57.682,57.301,57.451,71243
2006-11-20,58.241,59.669,58.241,59.441,212025
2006-11-21,59.51,60.436,59.51,60.398,325878
2006-11-22,60.573,60.788,60.174,60.666,142218
2006-11-24,60.495,60.925,60.381,60.925,75293
