Date,Open,High,Low,Close,Volume
2007-08-28,62.454,62.604,62.436,62.587,66559
2007-08-29,62.52,62.587,62.386,62.445,110766
2007-08-30,62.544,62.587,62.487,62.553,53462
2007-08-31,62.395,65.033,62.395,62.595,28353
2007-09-04,62.395,62.42,62.191,62.308,102718
2007-09-05,62.436,62.563,62.345,62.553,68244
2007-09-06,62.52,62.544,62.377,62.436,55863
2007-09-07,62.791,62.871,62.626,62.819,54907
2007-09-10,62.938,63.094,62.904,63.001,113899
2007-09-11,62.954,62.992,62.852,62.852,43731
2007-09-12,62.835,62.835,62.727,62.749,88783
2007-09-13,62.651,62.676,62.544,62.604,93465
2007-09-14,62.844,62.844,62.52,62.611,55022
2007-09-17,62.635,62.659,62.527,62.659,47213
2007-09-18,62.635,62.912,62.527,62.827,89745
2007-09-19,62.81,62.81,62.642,62.736,112451
2007-09-20,62.611,62.635,62.267,62.284,135394
2007-09-21,62.463,62.553,62.336,62.553,280885
2007-09-24,62.487,62.535,62.445,62.512,145972
2007-09-25,62.718,62.742,62.535,62.553,93111
2007-09-26,62.47,62.626,62.436,62.57,208562
2007-09-27,62.57,62.727,62.563,62.701,43612
2007-09-28,62.871,62.871,62.618,62.727,155223
2007-10-01,62.386,62.544,62.386,62.454,295545
2007-10-02,62.544,62.676,62.478,62.676,257460
2007-10-03,62.718,62.727,62.527,62.642,119299
2007-10-04,62.626,62.708,62.57,62.708,564904
2007-10-05,62.487,62.512,62.361,62.445,96713
2007-10-08,62.604,62.651,62.47,62.626,52381
2007-10-09,62.487,62.527,62.377,62.42,80728
2007-10-10,62.426,62.535,62.395,62.487,83979
2007-10-11,62.361,62.553,62.326,62.544,150292
2007-10-12,62.42,62.553,62.395,62.445,73523
2007-10-15,62.369,62.57,62.352,62.395,473949
2007-10-16,62.512,62.535,62.463,62.527,128676
2007-10-17,62.595,62.835,62.527,62.835,108363
2007-10-18,62.887,62.938,62.852,62.92,110533
2007-10-19,63.027,63.217,63.009,63.217,140926
2007-10-22,63.141,63.202,63.086,63.174,108363
2007-10-23,63.111,63.224,63.094,63.159,101881
2007-10-24,63.335,63.486,63.291,63.412,249053
2007-10-25,63.395,63.436,63.309,63.361,106448
2007-10-26,63.24,63.37,63.159,63.266,185377
2007-10-29,63.217,63.309,63.184,63.275,65476
2007-10-30,63.249,63.291,63.21,63.291,104280
2007-10-31,63.202,63.266,62.976,63.06,139479
2007-11-01,62.928,63.193,62.928,63.184,169637
2007-11-02,63.053,63.318,63.053,63.258,127106
2007-11-05,63.335,63.335,63.019,63.078,76185
2007-11-06,63.141,63.141,62.938,62.976,66980
2007-11-07,63.159,63.159,62.928,63.069,106451
2007-11-08,63.258,63.258,63.069,63.141,663704
2007-11-09,63.402,63.402,63.102,63.224,43180
2007-11-12,62.976,63.37,62.976,63.37,57295
2007-11-13,63.24,63.266,63.134,63.174,80371
2007-11-14,63.12,63.174,63.044,63.174,79406
2007-11-15,63.275,63.412,63.202,63.402,113419
2007-11-16,63.395,63.459,63.344,63.378,119435
2007-11-19,63.353,63.69,63.353,63.56,173072
2007-11-20,63.642,63.642,63.378,63.421,107529
2007-11-21,63.675,63.818,63.586,63.809,59236
2007-11-23,63.724,63.724,63.542,63.684,17930
2007-11-26,64.256,64.256,63.552,64.183,205451
2007-11-27,63.972,64.223,63.651,63.844,72081
2007-11-28,63.844,63.854,63.66,63.775,87821
2007-11-29,64.077,64.133,59.13,64.06,143453
2007-11-30,63.793,64.098,63.793,64.06,128911
2007-12-03,64.018,64.115,63.938,64.115,94546
2007-12-04,64.165,64.165,63.901,64.084,107282
2007-12-05,63.933,64.069,63.887,63.938,89503
2007-12-06,63.716,63.87,63.595,63.608,90641
2007-12-07,63.395,63.608,63.249,63.402,162776
2007-12-10,63.436,63.459,63.167,63.284,101639
2007-12-11,63.509,63.766,63.284,63.709,116712
2007-12-12,63.335,63.668,63.284,63.586,160453
2007-12-13,63.353,63.436,63.193,63.258,74829
2007-12-14,63.102,63.233,63.053,63.12,318629
2007-12-17,63.224,63.385,63.202,63.385,173848
2007-12-18,63.249,63.586,63.249,63.534,87223
2007-12-19,63.668,63.87,63.395,63.802,127169
2007-12-20,63.917,63.938,63.724,63.809,65733
2007-12-21,63.844,63.844,63.344,63.385,4219113
2007-12-24,63.258,63.275,63.134,63.202,109274
2007-12-26,63.174,63.249,62.976,63.009,157143
2007-12-27,63.275,63.524,63.044,63.258,120983
2007-12-28,63.518,63.6,63.309,63.577,118853
2007-12-31,63.741,64.124,63.642,64.124,168740
2008-01-02,64.851,64.851,63.732,64.107,3271736
2008-01-03,64.673,64.673,63.917,64.192,337997
2008-01-04,64.423,64.423,64.209,64.264,277587
2008-01-07,64.39,64.39,64.115,64.282,223813
2008-01-08,64.551,64.551,64.107,64.352,173005
2008-01-09,64.14,64.493,64.14,64.273,234766
2008-01-10,64.476,64.476,64.107,64.248,92944
2008-01-11,64.851,64.851,64.282,64.449,167203
2008-01-14,64.606,64.606,64.398,64.535,205944
2008-01-15,64.783,64.783,64.398,64.758,245943
2008-01-16,64.575,64.81,64.551,64.64,208682
2008-01-17,64.59,64.899,64.59,64.899,158127
2008-01-18,64.64,64.974,64.64,64.866,120634
2008-01-22,65.141,65.273,64.842,65.273,247030
2008-01-23,65.681,65.757,64.993,65.165,316503
2008-01-24,64.949,65.074,64.64,64.739,163573
2008-01-25,64.398,65.173,64.3,65.173,202706
2008-01-28,65.057,65.057,64.817,64.941,206688
2008-01-29,64.673,64.899,64.664,64.851,233069
2008-01-30,64.64,64.984,64.64,64.874,145909
2008-01-31,65.141,65.156,64.874,64.924,145042
2008-02-01,65.0,65.05,64.758,64.899,151976
2008-02-04,64.801,64.801,64.526,64.656,218295
2008-02-05,64.801,64.949,64.673,64.833,172280
2008-02-06,64.64,64.842,64.64,64.7,178947
2008-02-07,64.758,64.765,64.192,64.308,162250
2008-02-08,64.476,64.566,64.36,64.501,105617
2008-02-11,64.598,64.7,64.51,64.64,112248
2008-02-12,64.501,64.566,64.248,64.535,135731
2008-02-13,64.39,64.493,64.183,64.183,148372
2008-02-14,64.06,64.115,63.802,63.887,174059
2008-02-15,64.165,64.165,63.854,63.981,193376
2008-02-19,64.084,64.084,63.395,63.395,724014
2008-02-20,63.3,63.615,63.3,63.444,236573
2008-02-21,63.793,64.084,63.633,63.972,246333
2008-02-22,63.955,64.157,63.793,63.818,210650
2008-02-25,63.642,63.766,63.421,63.501,217243
2008-02-26,63.568,63.835,63.518,63.741,326129
2008-02-27,63.981,63.981,63.732,63.861,266568
2008-02-28,64.092,64.383,64.092,64.334,176447
2008-02-29,64.449,64.866,64.449,64.73,195928
2008-03-03,64.308,64.526,64.192,64.343,140926
2008-03-04,64.318,64.334,63.917,64.034,275992
2008-03-05,64.051,64.084,63.6,63.615,190902
2008-03-06,63.766,63.775,63.534,63.568,225279
2008-03-07,63.758,63.917,63.395,63.741,171552
2008-03-10,63.893,64.008,63.709,63.933,85390
2008-03-11,63.741,63.749,63.402,63.568,103132
2008-03-12,63.577,64.165,63.577,64.157,79494
2008-03-13,63.955,64.165,63.675,63.879,248646
2008-03-14,64.107,64.56,64.008,64.149,143968
2008-03-17,64.334,64.682,63.809,64.367,100526
2008-03-18,66.155,66.155,64.3,64.423,103467
2008-03-19,64.566,64.758,64.414,64.476,173835
2008-03-20,64.915,64.915,64.367,64.64,92943
2008-03-24,65.476,65.476,64.165,64.291,361114
2008-03-25,64.924,64.924,64.223,64.414,162022
2008-03-26,64.86,64.86,64.343,64.476,141042
2008-03-27,64.264,64.582,64.264,64.484,104041
2008-03-28,65.173,65.173,64.39,64.535,94775
2008-03-31,64.949,64.949,64.36,64.748,122066
2008-04-01,64.44,64.833,63.56,63.835,2345382
2008-04-02,63.818,64.018,63.625,63.749,204350
2008-04-03,63.938,64.06,63.675,63.724,335099
2008-04-04,64.39,64.39,64.034,64.318,353894
2008-04-07,64.248,64.248,63.854,64.069,126774
