Date,Open,High,Low,Close,Volume
2007-03-02,23.112,23.285,23.019,23.036,551849
2007-03-05,22.555,23.019,22.52,22.607,745893
2007-03-06,23.078,23.38,22.925,23.182,768137
2007-03-07,23.233,23.516,23.182,23.233,486740
2007-03-08,23.473,23.62,23.439,23.585,418719
2007-03-09,23.585,23.697,23.473,23.585,227704
2007-03-12,23.568,23.852,23.516,23.766,374577
2007-03-13,23.577,23.67,23.139,23.164,1036024
2007-03-14,23.026,23.182,22.761,23.182,1587640
2007-03-15,23.139,23.371,23.07,23.319,511432
2007-03-16,23.423,23.68,23.397,23.457,1118372
2007-03-19,23.773,23.819,23.663,23.782,517139
2007-03-20,23.74,23.988,23.68,23.988,229802
2007-03-21,24.031,24.899,23.929,24.512,454244
2007-03-22,24.641,24.641,24.434,24.52,901617
2007-03-23,24.598,24.684,24.529,24.624,912448
2007-03-26,24.65,24.674,24.314,24.606,644560
2007-03-27,24.564,24.856,24.477,24.674,301896
2007-03-28,24.366,24.547,24.332,24.332,365608
2007-03-29,24.589,24.788,24.572,24.717,319251
2007-03-30,24.76,24.872,24.674,24.753,711417
2007-04-02,24.933,25.034,24.796,25.028,671117
2007-04-03,25.182,25.327,25.105,25.275,1574246
2007-04-04,25.303,25.448,25.224,25.379,518886
2007-04-05,25.525,25.756,25.431,25.756,964280
